return_id,order_id,customer_id,return_date,return_reason,return_amount,return_status
RET_5513,ORD_54522,CUST_12773,2025-06-12,Color Mismatch,11840,refund_in_process
RET_5514,ORD_54536,CUST_12775,2025-06-08,No Longer Required,463671,refund_in_process
RET_5515,ORD_54542,CUST_12778,2025-12-13,Size Issues,479445,refund_in_process
RET_5516,ORD_54545,CUST_12779,2025-02-24,Bad Quality,419642,refund_in_process
RET_5517,ORD_54555,CUST_12781,2025-09-22,Color Mismatch,16456,refunded
RET_5518,ORD_54577,CUST_12784,2024-11-30,Damaged,180432,refund_in_process
RET_5519,ORD_54578,CUST_12784,2025-04-17,Damaged,149375,refund_in_process
RET_5520,ORD_54594,CUST_12787,2025-04-18,Color Mismatch,601939,refunded
RET_5521,ORD_54603,CUST_12789,2025-06-21,Size Issues,19614,refund_in_process
RET_5522,ORD_54606,CUST_12790,2025-12-26,Wrong Item Delivered,26651,refund_in_process
RET_5523,ORD_54607,CUST_12790,2025-12-10,Damaged,453133,refund_in_process
RET_5524,ORD_54616,CUST_12791,2024-09-04,No Longer Required,893069,refund_in_process
RET_5525,ORD_54623,CUST_12792,2025-09-29,Size Issues,225948,refunded
RET_5526,ORD_54638,CUST_12799,2026-01-11,Bad Quality,1047570,refund_in_process
RET_5527,ORD_54648,CUST_12800,2025-11-16,No Longer Required,1407667,refund_in_process
RET_5528,ORD_54673,CUST_12804,2023-12-08,No Longer Required,1081724,refund_in_process
RET_5529,ORD_54680,CUST_12806,2025-12-25,Size Issues,202396,refund_in_process
RET_5530,ORD_54683,CUST_12807,2025-11-01,Bad Quality,405751,refunded
RET_5531,ORD_54690,CUST_12809,2024-12-30,No Longer Required,18661,refunded
RET_5532,ORD_54692,CUST_12810,2024-05-27,Color Mismatch,669471,refund_in_process
RET_5533,ORD_54704,CUST_12813,2025-06-11,Wrong Item Delivered,9003,refunded
RET_5534,ORD_54728,CUST_12817,2025-09-05,Size Issues,56676,refund_in_process
RET_5535,ORD_54729,CUST_12817,2025-10-09,Color Mismatch,36408,refunded
RET_5536,ORD_54734,CUST_12818,2025-06-15,Damaged,596255,refund_in_process
RET_5537,ORD_54749,CUST_12822,2025-10-08,Size Issues,61516,refunded
RET_5538,ORD_54771,CUST_12828,2024-09-18,Wrong Item Delivered,6402,refunded
RET_5539,ORD_54776,CUST_12830,2025-10-04,Damaged,307484,refunded
RET_5540,ORD_54784,CUST_12831,2025-12-19,Size Issues,22042,refund_in_process
RET_5541,ORD_54809,CUST_12837,2024-05-09,Bad Quality,568431,refund_in_process
RET_5542,ORD_54818,CUST_12839,2025-05-02,Bad Quality,18533,refund_in_process
RET_5543,ORD_54824,CUST_12841,2025-03-12,No Longer Required,168403,refunded
RET_5544,ORD_54830,CUST_12841,2025-05-09,Damaged,1120,refund_in_process
RET_5545,ORD_54837,CUST_12843,2025-03-08,Size Issues,252918,refunded
RET_5546,ORD_54849,CUST_12846,2024-10-30,Damaged,666017,refunded
RET_5547,ORD_54857,CUST_12848,2025-06-27,Bad Quality,51181,refunded
RET_5548,ORD_54863,CUST_12849,2025-08-10,Bad Quality,13440,refunded
RET_5549,ORD_54873,CUST_12852,2025-08-27,No Longer Required,412287,refund_in_process
RET_5550,ORD_54887,CUST_12855,2024-06-17,No Longer Required,577622,refunded
RET_5551,ORD_54889,CUST_12855,2025-04-10,Wrong Item Delivered,1227039,refund_in_process
RET_5552,ORD_54913,CUST_12861,2024-04-14,Size Issues,619669,refund_in_process
RET_5553,ORD_54926,CUST_12864,2023-12-26,Wrong Item Delivered,25517,refunded
RET_5554,ORD_54928,CUST_12864,2024-07-24,Wrong Item Delivered,92466,refunded
RET_5555,ORD_54934,CUST_12865,2024-10-24,Damaged,28218,refund_in_process
RET_5556,ORD_54944,CUST_12868,2024-11-03,Bad Quality,1173206,refund_in_process
RET_5557,ORD_54951,CUST_12869,2024-09-09,No Longer Required,48646,refunded
RET_5558,ORD_54959,CUST_12871,2025-09-27,Wrong Item Delivered,13421,refund_in_process
RET_5559,ORD_54972,CUST_12873,2024-11-29,Damaged,7624,refund_in_process
RET_5560,ORD_54988,CUST_12877,2024-11-27,Size Issues,194290,refund_in_process
RET_5561,ORD_54992,CUST_12878,2025-07-06,No Longer Required,207118,refund_in_process
RET_5562,ORD_54999,CUST_12880,2025-08-11,Wrong Item Delivered,186122,refunded
RET_5563,ORD_55017,CUST_12884,2024-12-12,Wrong Item Delivered,19646,refund_in_process
RET_5564,ORD_55024,CUST_12886,2025-11-01,Color Mismatch,903983,refund_in_process
RET_5565,ORD_55027,CUST_12887,2024-12-14,Size Issues,11705,refunded
RET_5566,ORD_55049,CUST_12892,2025-11-07,Damaged,25756,refunded
RET_5567,ORD_55063,CUST_12894,2025-12-09,Wrong Item Delivered,12880,refunded
RET_5568,ORD_55076,CUST_12899,2024-01-19,Wrong Item Delivered,2037576,refunded
RET_5569,ORD_55082,CUST_12899,2025-06-16,Bad Quality,252995,refunded
RET_5570,ORD_55085,CUST_12899,2024-08-06,Bad Quality,60473,refunded
RET_5571,ORD_55091,CUST_12900,2025-07-20,Size Issues,487752,refund_in_process
RET_5572,ORD_55099,CUST_12903,2023-08-01,Bad Quality,74996,refund_in_process
RET_5573,ORD_55112,CUST_12906,2024-01-03,Size Issues,81030,refund_in_process
RET_5574,ORD_55122,CUST_12908,2025-11-27,No Longer Required,46484,refund_in_process
RET_5575,ORD_55125,CUST_12909,2025-07-25,Damaged,414063,refunded
RET_5576,ORD_55127,CUST_12909,2025-12-27,Bad Quality,375504,refund_in_process
RET_5577,ORD_55135,CUST_12911,2024-08-07,Wrong Item Delivered,117983,refund_in_process
RET_5578,ORD_55139,CUST_12911,2024-05-08,Bad Quality,45139,refunded
RET_5579,ORD_55143,CUST_12912,2024-03-14,Wrong Item Delivered,367767,refund_in_process
RET_5580,ORD_55156,CUST_12914,2024-06-12,Color Mismatch,3082,refunded
RET_5581,ORD_55164,CUST_12916,2025-12-13,No Longer Required,700221,refunded
RET_5582,ORD_55168,CUST_12916,2025-12-11,Bad Quality,54073,refund_in_process
RET_5583,ORD_55202,CUST_12925,2025-08-10,Wrong Item Delivered,60881,refund_in_process
RET_5584,ORD_55210,CUST_12928,2026-01-07,No Longer Required,15460,refund_in_process
RET_5585,ORD_55236,CUST_12932,2024-05-06,Color Mismatch,13395,refund_in_process
RET_5586,ORD_55247,CUST_12934,2025-09-20,No Longer Required,67870,refund_in_process
RET_5587,ORD_55250,CUST_12935,2024-08-26,Color Mismatch,2472,refunded
RET_5588,ORD_55272,CUST_12941,2025-03-17,Damaged,96570,refund_in_process
RET_5589,ORD_55282,CUST_12943,2025-11-28,No Longer Required,2607,refund_in_process
RET_5590,ORD_55287,CUST_12944,2026-01-02,Bad Quality,16320,refund_in_process
RET_5591,ORD_55290,CUST_12944,2025-11-27,Color Mismatch,973352,refunded
RET_5592,ORD_55321,CUST_12952,2025-11-16,Size Issues,151084,refunded
RET_5593,ORD_55336,CUST_12956,2024-12-03,Bad Quality,6110,refunded
RET_5594,ORD_55342,CUST_12957,2025-01-09,Size Issues,79197,refunded
RET_5595,ORD_55343,CUST_12957,2025-08-13,Damaged,17634,refund_in_process
RET_5596,ORD_55359,CUST_12962,2025-12-29,Bad Quality,26426,refund_in_process
RET_5597,ORD_55367,CUST_12965,2023-11-28,Color Mismatch,324245,refund_in_process
RET_5598,ORD_55370,CUST_12965,2024-03-01,Damaged,161632,refund_in_process
RET_5599,ORD_55375,CUST_12968,2025-05-06,Size Issues,15453,refund_in_process
RET_5600,ORD_55382,CUST_12968,2023-11-27,Bad Quality,247148,refunded
RET_5601,ORD_55387,CUST_12970,2025-12-18,Color Mismatch,341993,refund_in_process
RET_5602,ORD_55424,CUST_12978,2025-11-19,No Longer Required,922071,refund_in_process
RET_5603,ORD_55442,CUST_12980,2024-10-22,Damaged,887847,refunded
RET_5604,ORD_55458,CUST_12984,2025-04-20,No Longer Required,1198565,refund_in_process
RET_5605,ORD_55469,CUST_12988,2024-11-10,Damaged,131184,refunded
RET_5606,ORD_55477,CUST_12990,2025-11-24,No Longer Required,36814,refunded
RET_5607,ORD_55481,CUST_12990,2025-10-08,Color Mismatch,723544,refunded
RET_5608,ORD_55482,CUST_12990,2025-05-01,No Longer Required,699210,refund_in_process
RET_5609,ORD_55486,CUST_12990,2025-04-29,Wrong Item Delivered,256866,refunded
RET_5610,ORD_55511,CUST_12996,2024-08-01,No Longer Required,385745,refund_in_process
RET_5611,ORD_55526,CUST_12998,2025-09-02,No Longer Required,306762,refund_in_process
RET_5612,ORD_55532,CUST_13001,2025-03-10,No Longer Required,19857,refunded
RET_5613,ORD_55538,CUST_13003,2025-04-19,Damaged,436398,refunded
RET_5614,ORD_55541,CUST_13004,2025-12-27,No Longer Required,235955,refund_in_process
RET_5615,ORD_55620,CUST_13023,2025-08-29,Color Mismatch,25180,refund_in_process
RET_5616,ORD_55621,CUST_13023,2024-07-17,Size Issues,71790,refund_in_process
RET_5617,ORD_55630,CUST_13024,2024-11-04,Size Issues,194812,refund_in_process
RET_5618,ORD_55678,CUST_13038,2025-04-18,Damaged,15717,refund_in_process
RET_5619,ORD_55688,CUST_13041,2025-12-11,Wrong Item Delivered,58807,refunded
RET_5620,ORD_55698,CUST_13043,2025-08-08,No Longer Required,382068,refunded
RET_5621,ORD_55702,CUST_13043,2025-10-24,Size Issues,322236,refunded
RET_5622,ORD_55719,CUST_13048,2024-05-02,Damaged,512003,refunded
RET_5623,ORD_55723,CUST_13048,2025-02-18,No Longer Required,614842,refund_in_process
RET_5624,ORD_55727,CUST_13049,2025-11-30,Wrong Item Delivered,7621,refund_in_process
RET_5625,ORD_55735,CUST_13051,2025-10-30,Wrong Item Delivered,842078,refunded
RET_5626,ORD_55739,CUST_13051,2025-10-29,Damaged,11705,refund_in_process
RET_5627,ORD_55751,CUST_13053,2025-10-09,Wrong Item Delivered,20079,refunded
RET_5628,ORD_55757,CUST_13055,2025-12-03,Bad Quality,31400,refunded
RET_5629,ORD_55759,CUST_13055,2023-09-07,Damaged,22023,refund_in_process
RET_5630,ORD_55761,CUST_13058,2025-09-08,No Longer Required,157783,refund_in_process
RET_5631,ORD_55779,CUST_13061,2025-10-26,Bad Quality,151580,refunded
RET_5632,ORD_55783,CUST_13061,2025-04-19,Size Issues,72341,refund_in_process
RET_5633,ORD_55805,CUST_13066,2024-04-09,Size Issues,35459,refund_in_process
RET_5634,ORD_55811,CUST_13068,2026-01-04,Wrong Item Delivered,264547,refund_in_process
RET_5635,ORD_55832,CUST_13075,2025-10-25,Bad Quality,552844,refunded
RET_5636,ORD_55861,CUST_13081,2025-08-07,Damaged,663119,refunded
RET_5637,ORD_55863,CUST_13081,2025-08-20,Color Mismatch,10866,refund_in_process
RET_5638,ORD_55864,CUST_13081,2025-08-09,No Longer Required,3372,refund_in_process
RET_5639,ORD_55887,CUST_13086,2025-10-02,Color Mismatch,521581,refund_in_process
RET_5640,ORD_55922,CUST_13097,2024-10-27,No Longer Required,272406,refunded
RET_5641,ORD_55925,CUST_13099,2025-09-05,Wrong Item Delivered,189627,refunded
RET_5642,ORD_55937,CUST_13102,2025-10-15,Wrong Item Delivered,42855,refund_in_process
RET_5643,ORD_55950,CUST_13106,2026-01-09,Damaged,348752,refunded
RET_5644,ORD_55965,CUST_13111,2025-02-20,Size Issues,3360,refunded
RET_5645,ORD_55967,CUST_13111,2024-11-24,Color Mismatch,13015,refunded
RET_5646,ORD_55970,CUST_13111,2024-07-23,Bad Quality,337189,refunded
RET_5647,ORD_55974,CUST_13113,2025-09-09,Damaged,2134,refund_in_process
RET_5648,ORD_55986,CUST_13115,2023-02-24,Wrong Item Delivered,933679,refund_in_process
RET_5649,ORD_55992,CUST_13118,2025-11-11,Size Issues,40583,refund_in_process
RET_5650,ORD_56006,CUST_13122,2025-07-20,Bad Quality,1702045,refund_in_process
RET_5651,ORD_56007,CUST_13122,2024-10-23,Damaged,1468543,refunded
RET_5652,ORD_56009,CUST_13122,2024-11-10,Color Mismatch,1167434,refunded
RET_5653,ORD_56026,CUST_13126,2025-07-04,Wrong Item Delivered,28224,refunded
RET_5654,ORD_56028,CUST_13126,2025-05-02,Wrong Item Delivered,264413,refunded
RET_5655,ORD_56035,CUST_13129,2024-11-02,No Longer Required,45385,refund_in_process
RET_5656,ORD_56036,CUST_13129,2024-08-25,Wrong Item Delivered,918991,refund_in_process
RET_5657,ORD_56044,CUST_13130,2025-11-25,Damaged,392679,refunded
RET_5658,ORD_56059,CUST_13133,2026-01-01,No Longer Required,482588,refunded
RET_5659,ORD_56063,CUST_13133,2025-07-16,Bad Quality,645699,refunded
RET_5660,ORD_56084,CUST_13137,2025-10-29,Wrong Item Delivered,1609033,refund_in_process
RET_5661,ORD_56093,CUST_13138,2024-10-05,No Longer Required,161228,refunded
RET_5662,ORD_56103,CUST_13139,2025-12-29,Damaged,459576,refunded
RET_5663,ORD_56124,CUST_13145,2025-01-10,Damaged,1553437,refund_in_process
RET_5664,ORD_56129,CUST_13146,2025-06-27,Color Mismatch,57572,refunded
RET_5665,ORD_56132,CUST_13146,2025-09-09,Color Mismatch,298412,refunded
RET_5666,ORD_56134,CUST_13148,2025-08-01,Bad Quality,198831,refunded
RET_5667,ORD_56135,CUST_13148,2025-05-20,Bad Quality,16346,refunded
RET_5668,ORD_56136,CUST_13148,2025-02-10,Size Issues,1248160,refund_in_process
RET_5669,ORD_56144,CUST_13149,2025-07-13,No Longer Required,264333,refund_in_process
RET_5670,ORD_56152,CUST_13150,2025-10-05,No Longer Required,30924,refund_in_process
RET_5671,ORD_56161,CUST_13152,2024-10-12,Color Mismatch,22400,refund_in_process
RET_5672,ORD_56209,CUST_13167,2025-02-27,Size Issues,3666,refund_in_process
RET_5673,ORD_56211,CUST_13167,2024-12-13,No Longer Required,45750,refunded
RET_5674,ORD_56221,CUST_13171,2026-01-08,Damaged,60503,refunded
RET_5675,ORD_56253,CUST_13179,2025-10-29,Size Issues,1034705,refunded
RET_5676,ORD_56273,CUST_13184,2024-06-14,Wrong Item Delivered,215423,refunded
RET_5677,ORD_56275,CUST_13184,2023-11-29,Damaged,385429,refund_in_process
RET_5678,ORD_56282,CUST_13187,2025-10-10,Damaged,348717,refunded
RET_5679,ORD_56287,CUST_13189,2025-07-21,Bad Quality,857198,refund_in_process
RET_5680,ORD_56292,CUST_13191,2025-03-05,No Longer Required,113087,refund_in_process
RET_5681,ORD_56305,CUST_13193,2023-12-24,No Longer Required,35351,refunded
RET_5682,ORD_56310,CUST_13194,2024-02-23,No Longer Required,6955,refunded
RET_5683,ORD_56328,CUST_13198,2024-09-20,Damaged,26140,refunded
RET_5684,ORD_56350,CUST_13203,2025-09-26,Size Issues,479186,refund_in_process
RET_5685,ORD_56352,CUST_13203,2025-10-16,Color Mismatch,2472,refund_in_process
RET_5686,ORD_56355,CUST_13204,2025-10-26,Damaged,1108635,refund_in_process
RET_5687,ORD_56365,CUST_13205,2025-11-28,Bad Quality,60630,refunded
RET_5688,ORD_56370,CUST_13206,2024-06-11,Damaged,30990,refunded
RET_5689,ORD_56379,CUST_13208,2025-08-18,No Longer Required,296637,refunded
RET_5690,ORD_56384,CUST_13210,2025-11-15,Color Mismatch,781872,refunded
RET_5691,ORD_56390,CUST_13212,2025-09-30,Damaged,1254976,refunded
RET_5692,ORD_56391,CUST_13212,2024-12-18,No Longer Required,126993,refunded
RET_5693,ORD_56402,CUST_13215,2024-10-08,Size Issues,2159385,refunded
RET_5694,ORD_56403,CUST_13215,2024-09-04,No Longer Required,1004496,refunded
RET_5695,ORD_56432,CUST_13220,2025-12-20,Bad Quality,86439,refund_in_process
RET_5696,ORD_56451,CUST_13225,2025-04-30,Damaged,7857,refund_in_process
RET_5697,ORD_56459,CUST_13225,2025-10-07,Bad Quality,451182,refund_in_process
RET_5698,ORD_56464,CUST_13226,2025-04-15,Damaged,167441,refund_in_process
RET_5699,ORD_56470,CUST_13227,2024-06-13,No Longer Required,1751145,refund_in_process
RET_5700,ORD_56472,CUST_13228,2025-09-21,Damaged,318895,refunded
RET_5701,ORD_56486,CUST_13230,2025-11-01,Wrong Item Delivered,11390,refund_in_process
RET_5702,ORD_56505,CUST_13236,2024-10-04,Bad Quality,464020,refund_in_process
RET_5703,ORD_56519,CUST_13239,2025-09-18,Size Issues,110603,refund_in_process
RET_5704,ORD_56520,CUST_13239,2024-11-18,Size Issues,285985,refund_in_process
RET_5705,ORD_56533,CUST_13244,2025-04-25,Damaged,2079214,refund_in_process
RET_5706,ORD_56540,CUST_13245,2025-12-28,No Longer Required,39095,refund_in_process
RET_5707,ORD_56548,CUST_13248,2025-03-27,Bad Quality,2251857,refunded
RET_5708,ORD_56572,CUST_13254,2025-09-14,Color Mismatch,304083,refunded
RET_5709,ORD_56577,CUST_13254,2025-10-26,No Longer Required,49529,refund_in_process
RET_5710,ORD_56584,CUST_13258,2024-11-29,No Longer Required,816954,refunded
RET_5711,ORD_56605,CUST_13263,2025-01-22,Color Mismatch,26328,refund_in_process
RET_5712,ORD_56607,CUST_13263,2024-07-02,Wrong Item Delivered,369196,refunded
RET_5713,ORD_56618,CUST_13267,2024-12-04,No Longer Required,29666,refunded
RET_5714,ORD_56621,CUST_13268,2024-08-12,Wrong Item Delivered,783005,refund_in_process
RET_5715,ORD_56664,CUST_13276,2025-02-20,No Longer Required,1321316,refunded
RET_5716,ORD_56676,CUST_13279,2023-06-29,Bad Quality,398550,refunded
RET_5717,ORD_56677,CUST_13279,2025-03-06,Damaged,578790,refund_in_process
RET_5718,ORD_56685,CUST_13282,2025-11-12,Wrong Item Delivered,648520,refunded
RET_5719,ORD_56698,CUST_13284,2024-05-16,Damaged,138455,refunded
RET_5720,ORD_56717,CUST_13291,2025-07-15,Size Issues,11913,refunded
RET_5721,ORD_56718,CUST_13291,2025-09-14,Size Issues,886959,refund_in_process
RET_5722,ORD_56733,CUST_13295,2024-10-18,Size Issues,7821,refunded
RET_5723,ORD_56738,CUST_13297,2025-09-04,Color Mismatch,158589,refunded
RET_5724,ORD_56760,CUST_13303,2023-05-06,Color Mismatch,224522,refunded
RET_5725,ORD_56773,CUST_13306,2025-05-09,Size Issues,549409,refund_in_process
RET_5726,ORD_56774,CUST_13306,2024-03-27,Bad Quality,31736,refunded
RET_5727,ORD_56776,CUST_13307,2025-09-14,Wrong Item Delivered,453116,refunded
RET_5728,ORD_56783,CUST_13308,2025-12-14,Damaged,13056,refunded
RET_5729,ORD_56799,CUST_13312,2026-01-03,Size Issues,22507,refund_in_process
RET_5730,ORD_56813,CUST_13316,2025-05-30,Size Issues,1116332,refund_in_process
RET_5731,ORD_56822,CUST_13318,2024-11-05,Damaged,165049,refunded
RET_5732,ORD_56828,CUST_13319,2025-11-21,Wrong Item Delivered,6786,refunded
RET_5733,ORD_56834,CUST_13321,2025-08-22,Damaged,1019058,refunded
RET_5734,ORD_56842,CUST_13323,2024-09-13,Size Issues,492788,refund_in_process
RET_5735,ORD_56847,CUST_13326,2025-12-25,Bad Quality,398248,refunded
RET_5736,ORD_56860,CUST_13330,2025-09-03,Bad Quality,832227,refund_in_process
RET_5737,ORD_56876,CUST_13334,2024-12-04,Color Mismatch,131995,refund_in_process
RET_5738,ORD_56890,CUST_13337,2025-05-02,Color Mismatch,1319967,refund_in_process
RET_5739,ORD_56896,CUST_13339,2025-02-28,No Longer Required,274090,refund_in_process
RET_5740,ORD_56900,CUST_13339,2026-01-05,No Longer Required,63670,refunded
RET_5741,ORD_56909,CUST_13343,2025-05-21,Damaged,199728,refund_in_process
RET_5742,ORD_56933,CUST_13351,2024-02-05,Size Issues,3082,refunded
RET_5743,ORD_56934,CUST_13351,2024-01-26,Color Mismatch,226278,refund_in_process
RET_5744,ORD_56945,CUST_13355,2025-06-09,Damaged,345599,refund_in_process
RET_5745,ORD_56952,CUST_13359,2025-08-31,Size Issues,106253,refund_in_process
RET_5746,ORD_56957,CUST_13359,2025-08-08,Damaged,25531,refund_in_process
RET_5747,ORD_56966,CUST_13360,2025-12-24,Wrong Item Delivered,73709,refunded
RET_5748,ORD_56983,CUST_13367,2025-06-02,Bad Quality,350728,refunded
RET_5749,ORD_56990,CUST_13372,2024-06-10,Wrong Item Delivered,501195,refunded
RET_5750,ORD_56996,CUST_13373,2025-12-30,Color Mismatch,440328,refund_in_process
RET_5751,ORD_56998,CUST_13374,2025-09-17,Damaged,31375,refunded
RET_5752,ORD_56999,CUST_13374,2024-12-18,Damaged,185055,refunded
RET_5753,ORD_57003,CUST_13375,2024-12-19,Size Issues,294751,refund_in_process
RET_5754,ORD_57005,CUST_13376,2025-11-20,Wrong Item Delivered,932580,refund_in_process
RET_5755,ORD_57027,CUST_13380,2024-09-16,Bad Quality,196967,refund_in_process
RET_5756,ORD_57028,CUST_13380,2024-09-13,Size Issues,22147,refund_in_process
RET_5757,ORD_57031,CUST_13381,2025-08-15,Wrong Item Delivered,74897,refund_in_process
RET_5758,ORD_57033,CUST_13382,2025-10-01,Wrong Item Delivered,6184,refunded
RET_5759,ORD_57039,CUST_13384,2024-12-16,Wrong Item Delivered,351901,refunded
RET_5760,ORD_57042,CUST_13384,2024-09-18,Bad Quality,999675,refunded
RET_5761,ORD_57044,CUST_13384,2024-05-21,Color Mismatch,632796,refunded
RET_5762,ORD_57062,CUST_13387,2024-09-06,Wrong Item Delivered,68268,refunded
RET_5763,ORD_57078,CUST_13392,2026-01-06,Color Mismatch,1914348,refund_in_process
RET_5764,ORD_57081,CUST_13392,2025-10-12,Damaged,1904462,refunded
RET_5765,ORD_57085,CUST_13393,2025-12-04,No Longer Required,7428,refunded
RET_5766,ORD_57086,CUST_13394,2024-03-20,Damaged,81672,refund_in_process
RET_5767,ORD_57092,CUST_13396,2025-12-17,No Longer Required,1010728,refund_in_process
RET_5768,ORD_57096,CUST_13396,2025-11-26,Size Issues,421785,refund_in_process
RET_5769,ORD_57097,CUST_13397,2024-08-06,Color Mismatch,243090,refund_in_process
RET_5770,ORD_57101,CUST_13397,2024-11-18,Color Mismatch,21024,refunded
RET_5771,ORD_57108,CUST_13400,2026-01-04,Wrong Item Delivered,368285,refunded
RET_5772,ORD_57118,CUST_13402,2026-01-01,Color Mismatch,1719658,refunded
RET_5773,ORD_57131,CUST_13408,2024-04-01,Wrong Item Delivered,11705,refunded
RET_5774,ORD_57137,CUST_13410,2024-12-19,Bad Quality,50727,refund_in_process
RET_5775,ORD_57157,CUST_13416,2025-11-13,Wrong Item Delivered,101941,refund_in_process
RET_5776,ORD_57173,CUST_13419,2025-10-08,Size Issues,1066547,refund_in_process
RET_5777,ORD_57179,CUST_13420,2025-09-28,No Longer Required,1106618,refunded
RET_5778,ORD_57183,CUST_13421,2025-10-22,No Longer Required,436398,refund_in_process
RET_5779,ORD_57205,CUST_13426,2024-02-25,No Longer Required,62249,refunded
RET_5780,ORD_57208,CUST_13426,2025-02-01,No Longer Required,5731,refund_in_process
RET_5781,ORD_57213,CUST_13428,2025-09-10,Color Mismatch,5637,refunded
RET_5782,ORD_57214,CUST_13429,2026-01-02,Bad Quality,11310,refunded
RET_5783,ORD_57215,CUST_13429,2025-12-27,No Longer Required,13022,refunded
RET_5784,ORD_57225,CUST_13434,2025-10-29,Bad Quality,211044,refund_in_process
RET_5785,ORD_57226,CUST_13434,2025-11-04,Bad Quality,4700,refunded
RET_5786,ORD_57237,CUST_13440,2025-07-24,Size Issues,32789,refund_in_process
RET_5787,ORD_57250,CUST_13444,2025-09-17,Damaged,356151,refund_in_process
RET_5788,ORD_57255,CUST_13445,2025-06-28,No Longer Required,348657,refunded
RET_5789,ORD_57258,CUST_13448,2025-04-02,Color Mismatch,581074,refunded
RET_5790,ORD_57268,CUST_13450,2025-04-18,Size Issues,64176,refund_in_process
RET_5791,ORD_57275,CUST_13453,2024-11-08,No Longer Required,152307,refunded
RET_5792,ORD_57319,CUST_13461,2025-08-23,Color Mismatch,516262,refund_in_process
RET_5793,ORD_57349,CUST_13469,2026-01-04,No Longer Required,414924,refunded
RET_5794,ORD_57370,CUST_13476,2025-08-30,Bad Quality,66888,refunded
RET_5795,ORD_57394,CUST_13482,2025-05-26,Damaged,14834,refunded
RET_5796,ORD_57406,CUST_13484,2024-12-09,Damaged,32210,refund_in_process
RET_5797,ORD_57408,CUST_13484,2025-10-12,Bad Quality,232301,refund_in_process
RET_5798,ORD_57422,CUST_13488,2025-11-08,Wrong Item Delivered,6402,refund_in_process
RET_5799,ORD_57435,CUST_13491,2025-12-15,Size Issues,964302,refunded
RET_5800,ORD_57450,CUST_13493,2024-09-25,Bad Quality,144261,refund_in_process
RET_5801,ORD_57454,CUST_13495,2025-02-19,Bad Quality,269785,refunded
RET_5802,ORD_57463,CUST_13497,2025-08-31,Wrong Item Delivered,447304,refunded
RET_5803,ORD_57464,CUST_13497,2025-11-12,Size Issues,695647,refund_in_process
RET_5804,ORD_57466,CUST_13498,2025-10-20,Bad Quality,268599,refunded
RET_5805,ORD_57468,CUST_13498,2025-09-03,No Longer Required,1976505,refund_in_process
RET_5806,ORD_57470,CUST_13498,2025-09-09,Wrong Item Delivered,910231,refunded
RET_5807,ORD_57473,CUST_13499,2024-09-25,Bad Quality,83732,refund_in_process
RET_5808,ORD_57479,CUST_13501,2024-04-24,Wrong Item Delivered,82375,refunded
RET_5809,ORD_57490,CUST_13502,2025-03-09,Color Mismatch,705253,refunded
RET_5810,ORD_57494,CUST_13503,2025-08-12,Wrong Item Delivered,84304,refunded
RET_5811,ORD_57496,CUST_13504,2026-01-03,Bad Quality,134357,refunded
RET_5812,ORD_57499,CUST_13504,2026-01-13,Bad Quality,354751,refund_in_process
RET_5813,ORD_57525,CUST_13509,2025-07-29,No Longer Required,186296,refunded
RET_5814,ORD_57543,CUST_13512,2025-04-06,Color Mismatch,50599,refund_in_process
RET_5815,ORD_57545,CUST_13513,2025-08-24,Damaged,1166750,refunded
RET_5816,ORD_57557,CUST_13515,2025-08-03,Bad Quality,28084,refund_in_process
RET_5817,ORD_57572,CUST_13519,2025-05-09,Size Issues,875653,refund_in_process
RET_5818,ORD_57575,CUST_13520,2023-09-09,Bad Quality,810275,refund_in_process
RET_5819,ORD_57580,CUST_13521,2025-04-21,No Longer Required,935316,refunded
RET_5820,ORD_57587,CUST_13522,2024-11-25,No Longer Required,105169,refund_in_process
RET_5821,ORD_57589,CUST_13522,2024-01-18,No Longer Required,523847,refunded
RET_5822,ORD_57616,CUST_13529,2025-06-26,No Longer Required,220680,refund_in_process
RET_5823,ORD_57649,CUST_13535,2026-01-06,Color Mismatch,18595,refunded
RET_5824,ORD_57680,CUST_13548,2025-04-03,Damaged,11745,refunded
RET_5825,ORD_57684,CUST_13548,2024-07-23,Size Issues,595830,refund_in_process
RET_5826,ORD_57685,CUST_13549,2025-08-02,Wrong Item Delivered,991621,refunded
RET_5827,ORD_57692,CUST_13550,2024-09-14,No Longer Required,119205,refund_in_process
RET_5828,ORD_57693,CUST_13551,2025-04-05,No Longer Required,1156440,refunded
RET_5829,ORD_57695,CUST_13551,2025-02-17,Color Mismatch,269610,refunded
RET_5830,ORD_57706,CUST_13554,2025-11-06,No Longer Required,19617,refunded
RET_5831,ORD_57707,CUST_13554,2024-11-18,No Longer Required,48544,refund_in_process
RET_5832,ORD_57709,CUST_13554,2025-11-01,Color Mismatch,874561,refunded
RET_5833,ORD_57717,CUST_13556,2024-02-28,Size Issues,18773,refunded
RET_5834,ORD_57719,CUST_13560,2025-02-11,Wrong Item Delivered,582687,refund_in_process
RET_5835,ORD_57721,CUST_13560,2023-09-10,Wrong Item Delivered,23212,refunded
RET_5836,ORD_57736,CUST_13562,2024-08-30,Damaged,570991,refund_in_process
RET_5837,ORD_57741,CUST_13562,2024-04-12,Color Mismatch,4173,refund_in_process
